contrast,energy,homogeneity,correlation,label
1390.0535187007877,0.010293921096404328,0.08661630476634614,0.8302013784578518,Matang
1145.1924212598426,0.08029939030276559,0.15973894668454797,0.8346382191366926,Mentah
896.936946358268,0.017196264970134007,0.20498919270949978,0.8709398636873554,Matang
622.6996801181103,0.02892241251128316,0.3498782258415954,0.916198065224529,Mentah
1445.5372170275593,0.011425380675436912,0.0858667145632949,0.6508115902233726,Setengah Matang
1148.2076771653542,0.018415312246129585,0.20676477847429445,0.8343942657844545,Matang
770.1906988188977,0.17717739007605604,0.42002164263103214,0.8995684459478279,Matang
974.2506151574803,0.013869516317143038,0.15488866854518246,0.8808509384346912,Matang
893.9091412401574,0.06890262203832252,0.24463991311590505,0.8674036731044802,Matang
910.0567175196852,0.056609196565264655,0.17986681471304816,0.8523949015828285,Mentah
814.7329601377955,0.013006253526889689,0.14077786612974807,0.8956751412716467,Mentah
1220.6595718503936,0.015244429004201423,0.15106337287164692,0.8530115460631397,Mentah
972.5445374015746,0.0244493177793209,0.20662105511140091,0.823161883884918,Mentah
1034.9256889763783,0.017666268981904317,0.17013296310286816,0.862541551048557,Setengah Matang
499.3075172244096,0.05422218015276894,0.20387433867347646,0.9094259508027235,Mentah
970.675565944882,0.013871016867241986,0.11277559078126595,0.8359373962099791,Matang
927.5527805118113,0.019902745073903858,0.257726902170444,0.8936580522916548,Matang
1351.888410433071,0.010067649355980314,0.07882134723674006,0.7745793050348627,Mentah
1365.0296505905515,0.01417053677690881,0.13460746811708502,0.8241893228270777,Matang
1016.1440698818897,0.014280732183162637,0.12268050139547279,0.8334139816104784,Mentah
754.1704601377954,0.012128200638572494,0.10415449149112954,0.8525666703669857,Mentah
1168.4381766732286,0.01170909887113272,0.12430827162018174,0.85080263716931,Matang
1777.4297490157485,0.020171069122988296,0.09678886743823412,0.7462151403304235,Setengah Matang
1504.2285925196852,0.04651113324286859,0.15767550723878324,0.797601174605617,Matang
995.3827509842522,0.02347895820728679,0.24546751195277774,0.7963111528592335,Matang
919.1974040354331,0.01776394379034374,0.20290450973384427,0.8254880437617828,Matang
817.7226254921261,0.027582662660067085,0.24480343566071033,0.8969097287316474,Matang
1513.9644438976377,0.16736138497368766,0.25738594045742613,0.8537576125848855,Matang
1152.396468996063,0.01700718533158172,0.17504653638372913,0.8193779748050368,Matang
985.7798966535432,0.02048211149466471,0.2619073669157811,0.8794891024037298,Matang
1546.1288139763778,0.009215153504714503,0.059325211545009596,0.751081150705654,Mentah
1060.7111220472443,0.013657950749827228,0.15458051922647897,0.8675768983644642,Matang
450.93953001968504,0.0151879753308323,0.15901285990246247,0.8920258291291447,Mentah
912.2834030511813,0.013196382584939296,0.15021090555634595,0.8813874256725065,Setengah Matang
1079.439345472441,0.026642604696027774,0.28124419065731826,0.877548277994211,Setengah Matang
1418.829170767717,0.009952346925669715,0.07596640706245288,0.7770905595222977,Mentah
